"oncekifiyat","tarih","fonkodu","fonadi","fiyat","paysayisi","kisisayisi","toplamdeger","tarih","fonkodu","fonadi","bankabonosu","diger","dovizodemebono","devlettahvili","dovizodemetahvil","eurobond","finansmanbonosu","fonkatilmabelgesi","gayrimenkulsertifikasi","hazinebonosu","hissesenedi","kamudisiborcaraclari","katilimhesabi","kamukirasertifikalari","kiymetlimadenler","ozelsektorkirasertifikalari","ozelsektortahvili","repo","turevaraclari","tpp","tersrepo","varligadaymenkulkiymetler","vadelimevduat","yabanciborclanmaaraclari","yabancihissesenedi","yabancimenkulkiymet"
,2021-01-04,CTF,İŞ PORTFÖY ASSG SERBEST ÖZEL FON,0.993279,12300368,1.0,12217699.98,2021-01-04,CTF,İŞ PORTFÖY ASSG SERBEST ÖZEL FON,0,0,0,0,0,75.23,0,24.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021-01-04,CTG,İŞ PORTFÖY FEFON SERBEST  ÖZEL FON,0.94509,107823962,2.0,101903370.35,2021-01-04,CTG,İŞ PORTFÖY FEFON SERBEST  ÖZEL FON,0,0,0,0,0,17.78,0,23.6,0,0,0.46,0,0,0,0,0,0,0,0,0,0.01,0,0,0,58.15,0
,2021-01-04,CTM,İŞ PORTFÖY KEFON SERBEST ÖZEL FON,0.948354,105983679,2.0,100510084.85,2021-01-04,CTM,İŞ PORTFÖY KEFON SERBEST ÖZEL FON,0,0,0,0,0,39.5,0,23.81,0,0,0.46,0,0,0,0,0,0,0,0,0,0.01,0,0,0,36.22,0
,2021-01-04,CTV,İŞ PORTFÖY MHA SERBEST ÖZEL FON,1.094935,36243204,2.0,39683968.82,2021-01-04,CTV,İŞ PORTFÖY MHA SERBEST ÖZEL FON,0,0,0,0,0,76.12,0,23.83,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0
,2021-01-04,DAH,DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0.294628,54046100,316.0,15923500.83,2021-01-04,DAH,DENİZ PORTFÖY HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,88.86,0,0,0,0,0,0,0,0,5.48,5.66,0,0,0,0,0
,2021-01-04,DAI,DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON,9.768691,4091331.0,5.0,39966948.81,2021-01-04,DAI,DENİZ PORTFÖY ARTI SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,99.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0
,2021-01-04,DAT,DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON,9.560402,3191124.0,5.0,30508426.94,2021-01-04,DAT,DENİZ PORTFÖY ARMUT SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,90.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79,0,0,8.91
,2021-01-04,DAZ,DENİZ PORTFÖY TÜRKIZ SERBEST(DÖVİZ) ÖZEL FON,0.924736,33549.0,3.0,31023.98,2021-01-04,DAZ,DENİZ PORTFÖY TÜRKIZ SERBEST(DÖVİZ) ÖZEL FON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
,2021-01-04,DBA,DENİZ PORTFÖY ALTIN FONU,0.054479,2479431000,8608.0,135075985.96,2021-01-04,DBA,DENİZ PORTFÖY ALTIN FONU,0,0,0,0,0,0,0,0,0,0,0,0,0,53.81,45.07,0,0,0,0,0.37,0.74,0,0.01,0,0,0
,2021-01-04,DBB,DENİZ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU,0.026478,124747100,180.0,3303019.06,2021-01-04,DBB,DENİZ PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,85.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.81,0,0,0,0,0,0
,2021-01-04,DBG,DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU,0.054324,2338240000,5.0,127022624.19,2021-01-04,DBG,DENİZ PORTFÖY BEYAZ SERBEST ÖZEL FONU,0,0,0,0,0,0,0,24.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,75.83,0
,2021-01-04,DBH,DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,0.040493,2422204500,1248.0,98082654.24,2021-01-04,DBH,DENİZ PORTFÖY EUROBOND (DÖVİZ) BORÇLANMA ARAÇLARI FONU,0,0,0,0,0,98.24,0,0,0,0,0,0,0,0,0,0,0,0,-0.02,0.62,0.98,0,0.18,0,0,0
,2021-01-04,DBK,DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0.022429,8374333398,100473.0,187824141.21,2021-01-04,DBK,DENİZ PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,9.94,0,0,56.77,0,0,0,0,0,0,0,0,1.05,30.4,0,0,0,0.8,0.9,0.14,0,0,0
,2021-01-04,DBP,DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON,0.04412,616587600,379.0,27203713.6,2021-01-04,DBP,DENİZ PORTFÖY BİRİNCİ DEĞİŞKEN FON,0,0,0,3.86,0,8.6,36.38,1.86,0,0,14.96,0,0,0.38,0,3.73,19.87,0,0,5.58,0,0,0,0,0,4.78
,2021-01-04,DBZ,DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0.025272,2363135700,532.0,59720187.01,2021-01-04,DBZ,DENİZ PORTFÖY ÖZEL SEKTÖR BORÇLANMA ARAÇLARI FONU,0,0,0,0,0,0,30.06,0,0,0,0,0,0,0,0,5.12,57.75,0,0,7.07,0,0,0,0,0,0
,2021-01-04,DCP,DENİZ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON,7.496664,5239657.0,1.0,39279948.88,2021-01-04,DCP,DENİZ PORTFÖY CÖMERT SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,98.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74,0,0,0
,2021-01-04,DDA,DENİZ PORTFÖY ALTINCI SERBEST FON,1.258986,38216571,38.0,48114146.03,2021-01-04,DDA,DENİZ PORTFÖY ALTINCI SERBEST FON,0,0,0,0,0,28.51,0,0,0,0,70.09,0,0,0,0,0,0,0,-0.03,0.69,0,0,0.74,0,0,0
,2021-01-04,DDC,DENİZ PORTFÖY DÖRDÜNCÜ SERBEST FON,1.15346,9737843.0,24.0,11232214.5,2021-01-04,DDC,DENİZ PORTFÖY DÖRDÜNCÜ SERBEST FON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.28,0,0,0,3.32,62.4,0,0,0,0,0
,2021-01-04,DDE,DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON,8.944776,5668660.0,1.0,50704895.93,2021-01-04,DDE,DENİZ PORTFÖY BADE SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,98.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,1.54,0
,2021-01-04,DDF,DENİZ PORTFÖY DİNAMO SERBEST FON,1.401744,10924816,33.0,15313800.25,2021-01-04,DDF,DENİZ PORTFÖY DİNAMO SERBEST FON,0,0,0,0,0,0,31.55,0,0,0,6.73,0,0,0,0,0,31.8,0,14.58,2.66,12.68,0,0,0,0,0
,2021-01-04,DDP,DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON,8.796998,395365.0,1.0,3478025.15,2021-01-04,DDP,DENİZ PORTFÖY SK SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,98.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,1.63,0
,2021-01-04,DDS,DENİZ PORTFÖY DAMLA SERBEST ÖZEL FON,3.06917,44402075,1.0,136277509.67,2021-01-04,DDS,DENİZ PORTFÖY DAMLA SERBEST ÖZEL FON,0,0,0,0,0,70.34,0,0,0,0,5.14,0,0,0,0,0,0,0,0.09,0.49,1.44,0,17.2,0,5.3,0
,2021-01-04,DFZ,DENİZ PORTFÖY LARA SERBEST ÖZEL FON,0.99257,81949209,4.0,81340314.34,2021-01-04,DFZ,DENİZ PORTFÖY LARA SERBEST ÖZEL FON,0,0,0,0,0,78.41,0,20.02,0,0,1.35,0,0,0,0,0,0,0,0,0.21,0,0,0.01,0,0,0
,2021-01-04,DGH,ATA PORTFÖY ÜÇÜNCÜ SERBEST FONU,1.732674,45663794,27.0,79120486.73,2021-01-04,DGH,ATA PORTFÖY ÜÇÜNCÜ SERBEST FONU,0,0.01,0,0,0,0,29.02,0,0,0,0,0,0,0,0,0,13,0,0.82,0,40.47,0,16.68,0,0,0
,2021-01-04,DLY,DENİZ PORTFÖY PARA PİYASASI FONU,1.05293,1877115469,228047.0,1976470253.47,2021-01-04,DLY,DENİZ PORTFÖY PARA PİYASASI FONU,0,0,0,0,0,0,28.03,0,0,0,0,0,0,0,0,2.99,0,0,0,4.06,55.82,0,9.1,0,0,0
,2021-01-04,DNO,DENİZ PORTFÖY NECLA SERBEST (DÖVİZ) ÖZEL FON,9.121375,11157.0,1.0,101767.18,2021-01-04,DNO,DENİZ PORTFÖY NECLA SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.44,71.83,0,1.73,0,0,0
,2021-01-04,DPA,DENİZ PORTFÖY ARSLAN SERBEST (DÖVİZ) ÖZEL FON,8.681736,18551371,1.0,161058110.51,2021-01-04,DPA,DENİZ PORTFÖY ARSLAN SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,96.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,2.4,0,0.93,0,0,0
,2021-01-04,DPB,DENİZ PORTFÖY SERBEST (DÖVİZ) FON,2.32314,324999071,450.0,755018228.53,2021-01-04,DPB,DENİZ PORTFÖY SERBEST (DÖVİZ) FON,0,0,0,0,0,97.68,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.11,2.13,0,0.02,0,0,0
,2021-01-04,DPC,DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON,10.485347,5678463.0,1.0,59540653.51,2021-01-04,DPC,DENİZ PORTFÖY FRS SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,97.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,2.44
,2021-01-04,DPE,DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON,2.413391,65456679,1.0,157972581.34,2021-01-04,DPE,DENİZ PORTFÖY EGE SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,90.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,2.46,0,1.02,0,2.02,4.01
,2021-01-04,DPG,DENİZ PORTFÖY ESMER SERBEST (DÖVİZ) ÖZEL FON,9.867406,5325499.0,2.0,52548860.87,2021-01-04,DPG,DENİZ PORTFÖY ESMER SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,96.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,1.31,0
,2021-01-04,DPI,DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,1.143528,131756061,202.0,150666683.43,2021-01-04,DPI,DENİZ PORTFÖY İSTATİSTİKSEL ARBİTRAJ SERBEST FON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.43,0,0,0,1.57,0,0,0
,2021-01-04,DPK,DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,1.665716,4791949.0,194.0,7982024.75,2021-01-04,DPK,DENİZ PORTFÖY KİRA SERTİFİKALARI KATILIM FONU,0,0,0,0,0,0,3.29,0,0,0,0,0,0,0.49,0,96.22,0,0,0,0,0,0,0,0,0,0
,2021-01-04,DPL,DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON,10.323684,219638.0,1.0,2267473.2,2021-01-04,DPL,DENİZ PORTFÖY NİL SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,94.32,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68,0,0,0,0,0,0
,2021-01-04,DPN,DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON,9.085564,5145834.0,1.0,46752805.43,2021-01-04,DPN,DENİZ PORTFÖY NEVA SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,92.43,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0.95,0,0,5.47
,2021-01-04,DPP,DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON,10.438074,25540320,2.0,266591744.28,2021-01-04,DPP,DENİZ PORTFÖY HLC SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,98.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0.16,0
,2021-01-04,DPT,DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON ),1.612716,2163718.0,431.0,3489462.0,2021-01-04,DPT,DENİZ PORTFÖY BİST TEMETTÜ 25 ENDEKSİ HİSSE SENEDİ FONU ( HİSSE SENEDİ YOĞUN FON ),0,0,0,0,0,0,0,0,0,0,89.87,0,0,0,0,0,0,0,0,10.13,0,0,0,0,0,0
,2021-01-04,DPV,DENİZ PORTFÖY ENDA SERBEST ÖZEL FON,2.189744,12721767,1.0,27857418.59,2021-01-04,DPV,DENİZ PORTFÖY ENDA SERBEST ÖZEL FON,0,0,0,0,0,64.18,0,0,0,0,21.05,0,0,0,0,0,0,0,3.45,0,0,0,11.32,0,0,0
,2021-01-04,DSD,DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,9.984845,9321846.0,102.0,93077183.12,2021-01-04,DSD,DENİZ PORTFÖY İKİNCİ SERBEST (DÖVİZ) FON,0,0,0,0,0,91.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,5.22,0,3.2,0,0,0
,2021-01-04,DSM,DENİZ PORTFÖY MERT SERBEST (DÖVİZ) ÖZEL FON,8.720977,5517582.0,2.0,48118706.52,2021-01-04,DSM,DENİZ PORTFÖY MERT SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,96.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,2.01,0,0,0,0,0
,2021-01-04,DSP,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,1.801203,20106070,254.0,36215117.34,2021-01-04,DSP,DENİZ PORTFÖY BİRİNCİ FON SEPETİ FONU,0,0,0,0,0,0,0,98.42,0,0,0,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0
,2021-01-04,DZE,DENİZ PORTFÖY BIST 100 ENDEKSİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0.092326,179750400,609.0,16595567.09,2021-01-04,DZE,DENİZ PORTFÖY BIST 100 ENDEKSİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,88.7,0,0,0,0,0,0,0,0,5.63,5.67,0,0,0,0,0
,2021-01-04,DZM,DENİZ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,8.119393,10364252,46.0,84151434.89,2021-01-04,DZM,DENİZ PORTFÖY BEŞİNCİ SERBEST (DÖVİZ) FON,0,0,0,0,0,88.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,5.69,0,5.5,0,0,0
,2021-01-04,DZT,DENİZ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,0.840249,10663100,363.0,8959658.93,2021-01-04,DZT,DENİZ PORTFÖY UZUN VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,98.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37,0,0,0,0,0,0
,2021-01-04,DZZ,DENİZ PORTFÖY ECEM SERBEST (DÖVİZ) ÖZEL FON,1.820219,400000.0,1.0,728087.45,2021-01-04,DZZ,DENİZ PORTFÖY ECEM SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.65,0,0,57.35,0,0,0
,2021-01-04,EBD,GLOBAL MD PORTFÖY İKİNCİ DEĞİŞKEN FON,0.026841,125519084,97.0,3369118.32,2021-01-04,EBD,GLOBAL MD PORTFÖY İKİNCİ DEĞİŞKEN FON,0,0,0,0,0,0,30.36,14.59,0,0,33.92,0,0,0,0,0,6.41,0,14.72,0,0,0,0,0,0,0
,2021-01-04,EC2,GLOBAL MD PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),6.626038,388894.311,132.0,2576828.39,2021-01-04,EC2,GLOBAL MD PORTFÖY BİRİNCİ HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,91.99,0,0,0,0,0,0,0,8.01,0,0,0,0,0,0,0
,2021-01-04,ECA,GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON,0.152309,17242816,106.0,2626244.58,2021-01-04,ECA,GLOBAL MD PORTFÖY BİRİNCİ DEĞİŞKEN FON,0,0,0,0,0,0,22.99,14.1,0,0,40.31,0,0,0,0,0,2.03,0,20.57,0,0,0,0,0,0,0
,2021-01-04,ECB,GLOBAL MD PORTFÖY PARA PİYASASI FONU,9.813862,9298688.0,2623.0,91256038.18,2021-01-04,ECB,GLOBAL MD PORTFÖY PARA PİYASASI FONU,0,0,0,0,0,0,40.18,0,0,0,0,0,0,0,0,0,0,0,0,0.61,59.21,0,0,0,0,0
,2021-01-04,ECT,GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU,0.045383,47926659,145.0,2175037.1,2021-01-04,ECT,GLOBAL MD PORTFÖY ORTA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,16.11,0,0,44.12,0,0,10.57,0,0,0,0,0,0,11.81,0,0,17.39,0,0,0,0,0,0
,2021-01-04,ECV,GLOBAL MD PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0.095405,406250531,3402.0,38758411.2,2021-01-04,ECV,GLOBAL MD PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,20.2,0,0,53.38,0,0,12.25,0,0,0,0.24,0,0,6.7,0,0,2.07,5.16,0,0,0,0,0
,2021-01-04,EIB,QİNVEST PORTFÖY DEĞİŞKEN FON,0.073959,1714001646,1046.0,126765238.15,2021-01-04,EIB,QİNVEST PORTFÖY DEĞİŞKEN FON,0,0.01,0,0,0,0,31.1,17.83,0,0,2.76,0,0,0,0,22.47,5.46,0,1.14,19.23,0,0,0,0,0,0
,2021-01-04,EIC,QİNVEST PORTFÖY İKİNCİ DEĞİŞKEN FONU,0.023001,3220237533,266.0,74067694.32,2021-01-04,EIC,QİNVEST PORTFÖY İKİNCİ DEĞİŞKEN FONU,0,0,0,0,0,0,10.54,13.55,0,0,1.92,0,0,0,0,30.82,8.52,0,2.04,19.01,13.6,0,0,0,0,0
,2021-01-04,EID,QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON),0.126747,124403604,257.0,15767816.55,2021-01-04,EID,QİNVEST PORTFÖY HİSSE SENEDİ FONU (HİSSE YOĞUN FON),0,0,0,0,0,0,0,0,0,0,85.53,0,0,0,0,0,0,0,0,14.47,0,0,0,0,0,0
,2021-01-04,EIL,QİNVEST PORTFÖY PARA PİYASASI FONU,0.895796,9755030.0,305.0,8738516.6,2021-01-04,EIL,QİNVEST PORTFÖY PARA PİYASASI FONU,0,0,0,0,0,0,43.5,0,0,0,0,0,0,0,0,6.21,2.28,0,0,2.18,45.83,0,0,0,0,0
,2021-01-04,EKF,QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU,0.019208,4184024220,201.0,80368219.81,2021-01-04,EKF,QİNVEST PORTFÖY KİRA SERTİFİKASI KATILIM FONU,0,0.01,0,0,0,0,0,0,0,0,0,0,16.04,0.42,0,83.53,0,0,0,0,0,0,0,0,0,0
,2021-01-04,ELZ,QİNVEST PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),1.092789,15769216,50.0,17232423.74,2021-01-04,ELZ,QİNVEST PORTFÖY KATILIM HİSSE SENEDİ FONU (HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,8.74,0,0,87.95,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021-01-04,ESG,MÜKAFAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON,1.054025,80254761,111.0,84590489.19,2021-01-04,ESG,MÜKAFAT PORTFÖY ESG SÜRDÜRÜLEBİLİRLİK SERBEST FON,0,0,0,0,0,42.4,2.31,9.59,0,0,7.4,0,0,0,0,21.97,7.19,0,5.98,0,0,0,0,0,0,3.16
,2021-01-04,FBN,FİBA PORTFÖY SAFİR SERBEST FON,1.002292,4000000.0,2.0,4009168.52,2021-01-04,FBN,FİBA PORTFÖY SAFİR SERBEST FON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
,2021-01-04,FBV,İŞ PORTFÖY MODEL SERBEST FON,1.002715,12192063,28.0,12225159.65,2021-01-04,FBV,İŞ PORTFÖY MODEL SERBEST FON,0,0,0,11.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.78,0,16.39,0,0,0,62.84,0
,2021-01-04,FBZ,FİBA PORTFÖY ROTA SERBEST FON,1.002475,5000000.0,1.0,5012375.84,2021-01-04,FBZ,FİBA PORTFÖY ROTA SERBEST FON,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
,2021-01-04,FCV,FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON,1.735201,19149260,142.0,33227808.24,2021-01-04,FCV,FİBA PORTFÖY ÇOKLU VARLIK BİRİNCİ DEĞİŞKEN FON,0,0,0,1.43,0,0,5.65,8.04,0,0,0.84,0,0,0,0,0,4.83,0,2.75,3.25,69.43,0,3.25,0,0.53,0
,2021-01-04,FFD,FİBA PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU,0.010045,245120000,33.0,2462203.21,2021-01-04,FFD,FİBA PORTFÖY ÜÇÜNCÜ PARA PİYASASI FONU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6,81.4,0,0,0,0,0
,2021-01-04,FFO,QNB FİNANS PORTFÖY SER SERBEST (DÖVİZ) ÖZEL FON,7.631671,3480042.0,7.0,26558535.44,2021-01-04,FFO,QNB FİNANS PORTFÖY SER SERBEST (DÖVİZ) ÖZEL FON,0,0,0,0,0,96.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,0,0,0
,2021-01-04,FFS,FİBA PORTFÖY SERBEST (DÖVİZ) FON,8.274126,8943723.0,81.0,74001491.62,2021-01-04,FFS,FİBA PORTFÖY SERBEST (DÖVİZ) FON,0,0,0,0,0,93.45,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.71,0,0,0,0,0,4.95
,2021-01-04,FI3,QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU,177.317795,153462.669,10230.0,27211662.1,2021-01-04,FI3,QNB FINANS PORTFÖY BORÇLANMA ARAÇLARI FONU,10.21,0,0,65.6,0,0,1.84,0,0,0,0,0,0,0,0,0,18.08,0,0,0.59,3.68,0,0,0,0,0
,2021-01-04,FI5,QNB FINANS PORTFÖY PARA PIYASASI FONU,128.70294,5680323.315,12658.0,731074308.16,2021-01-04,FI5,QNB FINANS PORTFÖY PARA PIYASASI FONU,0.4,0,0,0,0,0,32.64,0,0,0,0,0,0,0,0,0.28,0.24,0,0,11.88,47.49,0,7.07,0,0,0
,2021-01-04,FIB,FİBA PORTFÖY ALTIN FONU,0.037317,3799202370.951,2460.0,141776722.52,2021-01-04,FIB,FİBA PORTFÖY ALTIN FONU,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,97.04,0,0,0,0.63,0.4,0,0,0,0,0,0
,2021-01-04,FID,FİBA PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON,0.121673,880970902,764.0,107190763.21,2021-01-04,FID,FİBA PORTFÖY ÇOKLU VARLIK İKİNCİ DEĞİŞKEN FON,0,0,0,1.99,0,10.45,0.96,0.95,0,0,62.66,0,0,0,0,0.49,1.79,0,2.66,0.9,15.32,0,0.74,0,1.09,0
,2021-01-04,FIL,FİBA PORTFÖY PARA PİYASASI FONU,0.061811,16976405116,6605.0,1049324341.97,2021-01-04,FIL,FİBA PORTFÖY PARA PİYASASI FONU,0,0,0,0,0,0,17.78,0,0,0,0,0,0,0,0,0.48,0,0,0,16.78,55.05,0,9.91,0,0,0
,2021-01-04,FIT,FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU,0.07387,153579119,105.0,11344921.97,2021-01-04,FIT,FİBA PORTFÖY BORÇLANMA ARAÇLARI FONU,0,0,0,8.98,0,0,33.96,0,0,0,0,0,0,0,0,4.48,47.41,0,0,2.94,0,0,2.23,0,0,0
,2021-01-04,FNO,QNB FINANS PORTFÖY BIRINCI DEĞIŞKEN FON,0.025476,46892240398.035,3791.0,1194603803.55,2021-01-04,FNO,QNB FINANS PORTFÖY BIRINCI DEĞIŞKEN FON,6.29,0,0,0.02,8.01,0,5.56,0.02,0,0,14.65,0,0,0.02,2.19,0,0.05,0,4.6,0.09,30.82,0,10.38,0,17.3,0
,2021-01-04,FPE,FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ)FONU,8.611162,7202122.0,1050.0,62018636.14,2021-01-04,FPE,FİBA PORTFÖY EUROBOND BORÇLANMA ARAÇLARI (DÖVİZ)FONU,0,0,0,0,0,97.56,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.67,0,0,0.42,0,0,0
,2021-01-04,FPH,FİBA PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),2.948343,13156883,416.0,38791009.98,2021-01-04,FPH,FİBA PORTFÖY HİSSE SENEDİ FONU(HİSSE SENEDİ YOĞUN FON),0,0,0,0,0,0,0,0,0,0,83.54,0,0,0,0,0,0,0,2.8,2.24,11.42,0,0,0,0,0
,2021-01-04,FPK,FİBA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0.018951,2477807338,637.0,46957885.4,2021-01-04,FPK,FİBA PORTFÖY KISA VADELİ BORÇLANMA ARAÇLARI FONU,0,0,0,3.37,0,0,37.22,0,0,0,0,0,0,0,0,0,43.43,0,0,2.24,4.26,0,9.48,0,0,0
,2021-01-04,FPZ,QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,8.738256,21939552,325.0,191713421.96,2021-01-04,FPZ,QNB FİNANS PORTFÖY BİRİNCİ SERBEST (DÖVİZ) FON,0,0,0,7.89,0,92.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,2021-01-04,FRA,AZIMUT PORTFÖY MAB SERBEST ÖZEL FON,2.97344,16108246,1.0,47896905.56,2021-01-04,FRA,AZIMUT PORTFÖY MAB SERBEST ÖZEL FON,0,0,0,0,0,19.34,0,15.02,0,0,60.41,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,4.79
